Date Hour,AvUtilization(bps),PeakUtilization(bps),AverageDiscards(%),AverageErrors(%),AverageUtilization(bps)_SEC,PeakUtilization(bps)_SEC,AverageDiscards(%)_SEC,AverageErrors %)_SEC
03/31/2025 17:00,254454.0,514189.0,0,0,3681.0,6516.0,0,0
03/31/2025 18:00,174189.0,281780.0,0,0,3652.0,6225.0,0,0
03/31/2025 19:00,131605.0,153881.0,0,0,3617.0,6289.0,0,0
03/31/2025 20:00,150748.0,259075.0,0,0,3671.0,6241.0,0,0
03/31/2025 21:00,132012.0,151147.0,0,0,3668.0,6222.0,0,0
03/31/2025 22:00,241030.0,798212.0,0,0,3627.0,6348.0,0,0
03/31/2025 23:00,126396.0,145328.0,0,0,3647.0,6289.0,0,0
04/01/2025 00:00,132947.0,162653.0,0,0,3650.0,6291.0,0,0
04/01/2025 01:00,130877.0,142755.0,0,0,3660.0,6304.0,0,0
04/01/2025 02:00,141999.0,291283.0,0,0,3667.0,6336.0,0,0
04/01/2025 03:00,339285.0,2564760.0,0,0,3663.0,6301.0,0,0
04/01/2025 04:00,134040.0,198860.0,0,0,3646.0,6298.0,0,0
04/01/2025 05:00,162325.0,265824.0,0,0,3654.0,6291.0,0,0
04/01/2025 06:00,125808.0,160492.0,0,0,3634.0,6282.0,0,0
04/01/2025 07:00,128998.0,168607.0,0,0,3632.0,6334.0,0,0
04/01/2025 08:00,3204364.0,8863112.0,0,0,3646.0,6288.0,0,0
04/01/2025 09:00,2008529.0,4627905.0,0,0,3687.0,6376.0,0,0
04/01/2025 10:00,1214498.0,2169118.0,0,0,3667.0,6282.0,0,0
04/01/2025 11:00,1760840.0,3711959.0,0,0,3656.0,6304.0,0,0
04/01/2025 12:00,5398133.0,7090953.0,0,0,3659.0,6292.0,0,0
04/01/2025 13:00,2623584.0,5789116.0,0,0,3638.0,6297.0,0,0
04/01/2025 14:00,1977125.0,5491061.0,0,0,3635.0,6288.0,0,0
04/01/2025 15:00,1690094.0,2782923.0,0,0,3642.0,6292.0,0,0
04/01/2025 16:00,641183.0,1545926.0,0,0,3632.0,6293.0,0,0
04/01/2025 17:00,292714.0,894549.0,0,0,3633.0,6279.0,0,0
04/01/2025 18:00,170303.0,197934.0,0,0,3649.0,6302.0,0,0
04/01/2025 19:00,129766.0,197518.0,0,0,3652.0,6323.0,0,0
04/01/2025 20:00,147763.0,335387.0,0,0,3663.0,6270.0,0,0
04/01/2025 21:00,133293.0,175412.0,0,0,3660.0,6291.0,0,0
04/01/2025 22:00,124780.0,148053.0,0,0,3643.0,6275.0,0,0
04/01/2025 23:00,353149.0,2009514.0,0,0,3662.0,6290.0,0,0
04/02/2025 00:00,130070.0,179507.0,0,0,3643.0,6305.0,0,0
04/02/2025 01:00,144734.0,213364.0,0,0,3674.0,6691.0,0,0
04/02/2025 02:00,129262.0,181087.0,0,0,3597.0,6411.0,0,0
04/02/2025 03:00,126789.0,153859.0,0,0,3680.0,6388.0,0,0
04/02/2025 04:00,139424.0,202539.0,0,0,3705.0,6620.0,0,0
04/02/2025 05:00,152843.0,259523.0,0,0,3770.0,7485.0,0,0
04/02/2025 06:00,207880.0,1029381.0,0,0,3636.0,6288.0,0,0
04/02/2025 07:00,127256.0,161328.0,0,0,3642.0,6273.0,0,0
04/02/2025 08:00,2316962.0,7831478.0,0,0,3648.0,6275.0,0,0
04/02/2025 09:00,4074038.0,6053581.0,0,0,3661.0,6259.0,0,0
04/02/2025 10:00,2724194.0,5237956.0,0,0,3640.0,6174.0,0,0
04/02/2025 11:00,853876.0,1868832.0,0,0,3655.0,6169.0,0,0
04/02/2025 12:00,1733003.0,4863132.0,0,0,3644.0,6135.0,0,0
04/02/2025 13:00,2729557.0,5602865.0,0,0,3635.0,6149.0,0,0
04/02/2025 14:00,1685026.0,6416963.0,0,0,3659.0,6162.0,0,0
04/02/2025 15:00,3335385.0,4936456.0,0,0,3648.0,6169.0,0,0
04/02/2025 16:00,698077.0,2380650.0,0,0,3668.0,6254.0,0,0
04/02/2025 17:00,251351.0,655250.0,0,0,3632.0,6141.0,0,0
04/02/2025 18:00,167596.0,261877.0,0,0,3648.0,6151.0,0,0
04/02/2025 19:00,194818.0,517445.0,0,0,3633.0,6156.0,0,0
04/02/2025 20:00,160432.0,274705.0,0,0,3649.0,6149.0,0,0
04/02/2025 21:00,140613.0,163881.0,0,0,3635.0,6190.0,0,0
04/02/2025 22:00,134333.0,163387.0,0,0,3631.0,6136.0,0,0
04/02/2025 23:00,147237.0,403122.0,0,0,3626.0,6166.0,0,0
04/03/2025 00:00,129928.0,159590.0,0,0,3649.0,6162.0,0,0
04/03/2025 01:00,133262.0,302088.0,0,0,3644.0,6134.0,0,0
04/03/2025 02:00,125718.0,154211.0,0,0,3699.0,6898.0,0,0
04/03/2025 03:00,120957.0,141544.0,0,0,3644.0,6165.0,0,0
04/03/2025 04:00,138653.0,205236.0,0,0,3693.0,6153.0,0,0
04/03/2025 05:00,154127.0,287300.0,0,0,3760.0,6177.0,0,0
04/03/2025 06:00,127287.0,197401.0,0,0,3632.0,6156.0,0,0
04/03/2025 07:00,130386.0,164445.0,0,0,3629.0,6139.0,0,0
04/03/2025 08:00,2088931.0,5241347.0,0,0,3665.0,6156.0,0,0
04/03/2025 09:00,2043823.0,3605840.0,0,0,3680.0,6272.0,0,0
04/03/2025 10:00,1358315.0,2499598.0,0,0,3676.0,6185.0,0,0
04/03/2025 11:00,1265845.0,2164716.0,0,0,3680.0,6252.0,0,0
04/03/2025 12:00,1414052.0,2257397.0,0,0,3655.0,6185.0,0,0
04/03/2025 13:00,960043.0,1685062.0,0,0,3727.0,6185.0,0,0
04/03/2025 14:00,1134307.0,2360063.0,0,0,3699.0,6255.0,0,0
